Date,PROVINCE_STATE_NAME,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_65Plus,Series_Complete_Yes,Series_Complete_5Plus,Series_Complete_5to17,Series_Complete_12Plus,Series_Complete_18Plus,Series_Complete_65Plus,Booster_Doses,Booster_Doses_5Plus,Booster_Doses_12Plus,Booster_Doses_18Plus,Booster_Doses_50Plus,Booster_Doses_65Plus,Second_Booster_50Plus,Second_Booster_65Plus,Bivalent_Booster_5Plus,Bivalent_Booster_12Plus,Bivalent_Booster_18Plus,Bivalent_Booster_65Plus,PEOPLE_DEATH_NEW_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,TOT_POP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,POPESTIMATE,POPEST_MALE,POPEST_FEM,GDP_current_dollar,personal_income,Vaccine_available,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,new_hospitalized_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_cases_1 lag,new_cases_2_lag,new_cases_3_lag,new_cases_4_lag,new_cases_7_lag,new_cases_30_lag,new_cases_50_lag,new_cases_150_lag,new_cases_350_lag,new_deaths_1_lag,new_deaths_2_lag,new_deaths_3_lag,new_deaths_4_lag,new_deaths_7_lag,new_deaths_30_lag,new_deaths_50_lag,new_cases_10_mean,new_cases_50_mean,new_cases_100_mean,new_cases_10_std,new_cases_50_std,new_cases_100_std,new_cases_10_max,new_cases_50_max,new_cases_100_max,new_cases_10_min,new_cases_50_min,new_cases_100_min,new_deaths_10_mean,new_deaths_50_mean,new_deaths_100_mean,new_deaths_10_std,new_deaths_50_std,new_deaths_100_std,new_deaths_10_max,new_deaths_50_max,new_deaths_100_max,new_deaths_10_min,new_deaths_50_min,new_deaths_100_min,vaccination_rate_1dose,vaccination_rate_complete,booster_rate,prop_age04,prop_age59,prop_age6064,prop_age8084,prop_age85plus,AGE04_29_TOT,AGE30_59_TOT,AGE60PLUS_TOT
2021-10-21,New York,5563.2,7618736.0,4364203.0,7617893.0,7104081.0,1896024.0,7018340.0,3830688.0,330679.0,7018022.0,6552388.0,1741250.0,1322059.0,0.0,1336492.0,1312198.0,944259.0,541323.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3178,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,15.533333,10.1,21.883333,0.2032,10.481481,71.006905,255.0,484.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3537.0,1850.0,2316.0,3149.0,3345.0,3611.0,2829.0,589.0,1930.0,24.0,24.0,21.0,30.0,37.0,29.0,18.0,3156.7,3264.34,2490.79,777.8263230882928,704.277125709595,1138.0484740094162,4307.0,4738.0,4738.0,1850.0,1834.0,336.0,26.1,22.92,14.8,6.190494505608107,5.594603814095774,9.897454014014617,37.0,38.0,38.0,19.0,14.0,0.0,0.6683986503125721,0.615725362243125,0.1159854405289261,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-22,New York,5563.2,7630242.0,4705873.0,7629395.0,7114694.0,1898424.0,7028844.0,4149933.0,330679.0,7028525.0,6561989.0,1742436.0,1455078.0,0.0,1336492.0,1444371.0,1035662.0,593488.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2735,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,12.072222,5.861111,19.711111,8.0264,8.62963,79.222482,264.0,484.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3178.0,3537.0,1850.0,2316.0,4307.0,2969.0,3256.0,479.0,2006.0,36.0,24.0,24.0,21.0,22.0,23.0,23.0,3195.4,3253.92,2514.78,741.91811467914,708.2460324285838,1117.262370099166,4307.0,4738.0,4738.0,1850.0,1834.0,362.0,25.5,22.84,14.97,6.587024281922141,5.621968570901579,9.821081221717607,37.0,38.0,38.0,19.0,14.0,0.0,0.669408082175088,0.616646887732771,0.1276553185855917,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-23,New York,5563.2,7638027.0,4669958.0,7637178.0,7121916.0,1900604.0,7036552.0,4116659.0,330679.0,7036233.0,6568940.0,1743227.0,1432474.0,0.0,1336492.0,1422078.0,1020153.0,584679.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3464,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,6.472222,2.894444,13.183333,0.6604,2.864198,76.84695,281.0,487.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2735.0,3178.0,3537.0,1850.0,4018.0,3294.0,3791.0,590.0,2422.0,19.0,36.0,24.0,24.0,19.0,28.0,16.0,3189.9,3247.38,2545.36,739.4524175211945,704.686205749254,1100.68755849123,4307.0,4738.0,4738.0,1850.0,1834.0,362.0,26.2,23.12,15.26,6.6633324997137695,5.622984899822679,9.832557750612471,37.0,38.0,38.0,19.0,14.0,0.0,0.6700910673175949,0.6173231175951273,0.1256722490722675,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-24,New York,5563.2,7643822.0,4711491.0,7642971.0,7127145.0,1902170.0,7042276.0,4153652.0,330679.0,7041955.0,6573950.0,1743753.0,1456101.0,0.0,1336492.0,1445354.0,1036214.0,593793.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2152,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,6.861111,1.172222,13.033333,0.4318,3.141975,77.005654,214.0,475.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3464.0,2735.0,3178.0,3537.0,3149.0,4463.0,3374.0,631.0,2037.0,30.0,19.0,36.0,24.0,30.0,38.0,16.0,3070.6,3222.94,2563.11,804.9820149820848,721.2023523693451,1079.474422200481,4307.0,4738.0,4738.0,1850.0,1834.0,362.0,24.9,23.28,15.49,5.486346689897029,5.529291204526154,9.764391088709552,36.0,38.0,38.0,19.0,14.0,0.0,0.6705994679471169,0.6178252893299648,0.1277450673075936,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-25,New York,5563.2,7649541.0,4706559.0,7648690.0,7132439.0,1904116.0,7046998.0,4150350.0,330679.0,7046677.0,6578056.0,1744378.0,1450573.0,0.0,1336492.0,1440049.0,1033417.0,592721.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2355,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,10.344444,4.605556,15.044444,8.3566,8.277778,88.642077,210.0,481.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2152.0,3464.0,2735.0,3178.0,2316.0,3798.0,2869.0,547.0,1988.0,24.0,30.0,19.0,36.0,21.0,16.0,22.0,2875.4,3212.66,2582.64,701.9284863860364,729.9604576946421,1057.422103730478,4018.0,4738.0,4738.0,1850.0,1834.0,362.0,24.8,23.26,15.69,5.553777493399309,5.535820275479458,9.668960020536067,36.0,38.0,38.0,19.0,14.0,0.0,0.6711012010273991,0.6182395546919325,0.1272600908313214,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-26,New York,5563.2,7655064.0,4737922.0,7654208.0,7137623.0,1905895.0,7051326.0,4179077.0,330679.0,7051005.0,6581998.0,1745027.0,1457725.0,0.0,1336492.0,1447252.0,1038810.0,596136.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1641,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,10.988889,8.505556,14.238889,11.458222,9.864198,93.579222,246.0,464.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2355.0,2152.0,3464.0,2735.0,1850.0,2963.0,2459.0,532.0,2757.0,21.0,24.0,30.0,19.0,24.0,21.0,18.0,2637.7,3196.3,2594.14,673.9212037687375,755.9019548248149,1040.563716882409,3537.0,4738.0,4738.0,1641.0,1641.0,362.0,26.1,23.54,16.0,5.566766466327721,5.61779243446172,9.69014911644431,36.0,38.0,38.0,19.0,14.0,0.0,0.6715857388491161,0.6186192540749473,0.1278875423071352,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-27,New York,5563.2,7664397.0,4734402.0,7663539.0,7146411.0,1909249.0,7058039.0,4176644.0,330679.0,7057717.0,6588116.0,1746111.0,1456907.0,0.0,1336492.0,1446422.0,1038887.0,596505.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3500,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,10.144444,7.322222,13.277778,33.132889,6.407407,77.405206,245.0,487.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,1641.0,2355.0,2152.0,3464.0,3537.0,2826.0,2262.0,528.0,3089.0,32.0,21.0,24.0,30.0,24.0,16.0,25.0,2672.8,3221.06,2625.52,711.5977015766007,744.869045059309,1019.675998056906,3537.0,4738.0,4738.0,1641.0,1641.0,475.0,25.9,23.6,16.27,5.445691467325141,5.64963426664943,9.644022590035132,36.0,38.0,38.0,19.0,14.0,0.0,0.672404531441925,0.6192081916808111,0.1278157784218981,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-28,New York,5563.2,7677838.0,4735400.0,7676978.0,7159130.0,1914375.0,7067686.0,4177323.0,330679.0,7067363.0,6596852.0,1747942.0,1460610.0,0.0,1336492.0,1450052.0,1040875.0,597214.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3199,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,7.122222,1.972222,13.438889,0.1524,3.648148,77.934653,263.0,484.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3500.0,1641.0,2355.0,2152.0,3178.0,2721.0,2455.0,287.0,3135.0,28.0,32.0,21.0,24.0,36.0,15.0,19.0,2761.1,3235.94,2652.76,717.1667170192741,736.6392634740886,997.7961383672624,3537.0,4738.0,4738.0,1641.0,1641.0,553.0,26.1,23.68,16.49,5.279941077277256,5.611358742651928,9.54256281354443,36.0,38.0,38.0,19.0,14.0,0.0,0.6735837226173184,0.620054531779689,0.1281406459855081,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-29,New York,5563.2,7690378.0,4487005.0,7689518.0,7171081.0,1919294.0,7076099.0,3954330.0,330679.0,7075776.0,6604613.0,1749460.0,1387870.0,0.0,1336492.0,1377546.0,986836.0,565603.0,0.0,0.0,0.0,0.0,0.0,0.0,27,4188,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,7.85,1.772222,14.411111,0.0,2.895062,71.391688,228.0,464.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3199.0,3500.0,1641.0,2355.0,2735.0,3826.0,3430.0,215.0,3575.0,23.0,28.0,32.0,21.0,19.0,27.0,14.0,2994.9,3251.1,2688.82,766.541214373705,748.4201114796135,987.3083435562436,4188.0,4738.0,4738.0,1641.0,1641.0,553.0,26.4,23.94,16.73,5.2323778322593615,5.452615923400815,9.50157350073316,36.0,38.0,38.0,19.0,14.0,0.0,0.6746838682418577,0.6207926119343341,0.121759099515892,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-30,New York,5563.2,7701765.0,4704410.0,7700901.0,7181928.0,1923548.0,7083567.0,4148988.0,330679.0,7083242.0,6611446.0,1750802.0,1445531.0,0.0,1336492.0,1435095.0,1029913.0,590998.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3127,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,9.427778,4.222222,14.072222,9.906,6.987654,84.384521,228.0,470.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,4188.0,3199.0,3500.0,1641.0,3464.0,3378.0,4064.0,263.0,3591.0,27.0,23.0,28.0,32.0,30.0,28.0,27.0,2953.9,3232.36,2713.59,744.9859730224354,739.325886004364,966.4934964551588,4188.0,4738.0,4738.0,1641.0,1641.0,553.0,26.7,23.94,16.99,5.165053511776875,5.452615923400815,9.422190656509349,36.0,38.0,38.0,19.0,14.0,0.0,0.6756828601259588,0.621447786378039,0.1268177515778185,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-10-31,New York,5563.2,7713116.0,4491425.0,7712250.0,7192593.0,1927572.0,7091995.0,3959175.0,330679.0,7091667.0,6618954.0,1752168.0,1385374.0,0.0,1336492.0,1375131.0,985310.0,564886.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2794,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,11.133333,7.222222,13.605556,6.321778,9.87037,90.892308,218.0,450.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3127.0,4188.0,3199.0,3500.0,2152.0,3928.0,3591.0,296.0,2192.0,27.0,27.0,23.0,28.0,24.0,23.0,19.0,2915.5,3216.42,2733.79,742.0421147079111,740.0271393270846,946.447427613163,4188.0,4738.0,4738.0,1641.0,1641.0,553.0,25.7,24.08,17.24,4.00138864806379,5.4129097384582,9.32480129503327,32.0,38.0,38.0,19.0,14.0,0.0,0.6766786936972622,0.6221871824963497,0.1215401231619167,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-11-01,New York,5563.2,7720066.0,4707177.0,7719200.0,7199155.0,1930056.0,7096586.0,4151273.0,330679.0,7096258.0,6623059.0,1752896.0,1445779.0,0.0,1336492.0,1435372.0,1029738.0,590601.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2195,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,9.583333,5.766667,12.861111,0.9652,3.345679,64.687471,219.0,460.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2794.0,3127.0,4188.0,3199.0,2355.0,3336.0,3735.0,429.0,2205.0,26.0,27.0,27.0,23.0,21.0,17.0,19.0,2861.5,3185.62,2748.34,775.5298188981477,749.9838063570259,926.45973512686,4188.0,4738.0,4738.0,1641.0,1641.0,553.0,26.4,24.22,17.5,3.23865541399981,5.369186462143695,9.200900263370988,32.0,38.0,38.0,21.0,14.0,0.0,0.6772884235290443,0.6225899551089701,0.1268395088437583,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-11-02,New York,5563.2,7725715.0,4710937.0,7724848.0,7204575.0,1932228.0,7100073.0,4153596.0,330679.0,7099745.0,6626247.0,1753456.0,1456787.0,0.0,1336492.0,1445940.0,1035634.0,593104.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2295,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,5.855556,2.733333,11.038889,0.6096,-0.450617,63.377965,254.0,450.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2195.0,2794.0,3127.0,4188.0,1641.0,3396.0,2298.0,490.0,3154.0,26.0,26.0,27.0,27.0,32.0,23.0,17.0,2744.6,3185.56,2762.17,762.6181802770598,750.0563831879829,908.9270070498868,4188.0,4738.0,4738.0,1641.0,1641.0,553.0,24.8,24.16,17.57,4.82585628574175,5.467380076226653,9.146677930902111,32.0,38.0,38.0,14.0,14.0,0.0,0.6777840154455532,0.6228958727957937,0.1278052507125724,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-11-03,New York,5563.2,7735088.0,4709383.0,7734219.0,7213306.0,1935476.0,7106554.0,4152534.0,330679.0,7106225.0,6631963.0,1754593.0,1453191.0,0.0,1336492.0,1442518.0,1033727.0,592333.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3230,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,3.361111,-0.438889,8.8,1.4986,0.018519,78.280492,246.0,425.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,2295.0,2195.0,2794.0,3127.0,3500.0,1834.0,2553.0,309.0,3547.0,14.0,26.0,26.0,27.0,28.0,14.0,21.0,2852.4,3199.1,2788.94,745.5429341539368,744.494356553916,882.2346033549055,4188.0,4738.0,4738.0,1641.0,1641.0,775.0,25.9,24.44,17.9,5.782156460618792,5.6574314500668965,9.174514546920252,35.0,38.0,38.0,14.0,14.0,0.0,0.6786063172748041,0.6234644568302945,0.1274897703564445,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
2021-11-04,New York,5563.2,7743894.0,4706204.0,7742999.0,7221595.0,1938741.0,7113347.0,4150515.0,330679.0,7113014.0,6638077.0,1755772.0,1439862.0,0.0,1336492.0,1429605.0,1026444.0,589352.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3657,11398491,4612396,4678407,582898,601064,40971,39147,268157,284168,5461,5166,139866,140790,4737090,4802655,664530,685555,70627,69682,315366,330527,10947,10782,4921581,5054302,4028418,4123314,502140,521766,19017,19817,261172,277289,2137,2213,108697,109903,4124826,4219814,561244,583458,39431,41400,304312,319481,6380,6568,728168,694440,583978,555093,80758,79298,21954,19330,6985,6879,3324,2953,31169,30887,612264,582841,103286,102097,31196,28282,11054,11046,4567,4214,11398491,5649749,5748742,774732659,3231224,1,2.233333,-1.683333,7.427778,0.8128,-0.759259,79.605663,245.0,410.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,2.0,2.0,5.0,44.44,3230.0,2295.0,2195.0,2794.0,3199.0,2724.0,3181.0,293.0,3463.0,35.0,14.0,26.0,26.0,23.0,28.0,25.0,2982.6,3208.62,2817.76,762.5223056847904,747.2962664149819,862.6361186123419,4188.0,4738.0,4738.0,1641.0,1641.0,941.0,26.7,24.52,18.18,5.578729445309486,5.693677123233688,9.08031503925139,35.0,38.0,38.0,14.0,14.0,0.0,0.679378875677491,0.6240604129090421,0.1263204050430885,5.209329901651017,5.610769004423481,7.056714787948685,2.123947810284712,2.391070888243014,3526813,4313259,2918876
