Booster_Doses_50Plus,prop_age8084,new_cases_50_min,new_deaths_10_max,PEOPLE_POSITIVE_NEW_CASES_COUNT,Vaccine_available,new_cases_10_max,new_deaths_100_max,income_support,new_cases_100_max,rainfall_mm,new_cases_30_lag,new_cases_350_lag,new_deaths_7_lag,new_cases_50_lag,international_travel_controls,new_cases_150_lag,new_deaths_3_lag,new_deaths_4_lag,new_deaths_1_lag,vaccination_policy,minimum_temperature_celsius,new_cases_3_lag,new_cases_1 lag,new_deaths_10_min,new_deaths_50_max,GDP_current_dollar,new_deaths_10_mean,debt_relief,new_cases_100_min,restrictions_on_internal_movement,restrictions_on_gatherings,new_hospitalized_patients,new_cases_50_max,PROVINCE_STATE_NAME,workplace_closing,school_closing,dew_point,vaccination_rate_1dose,new_deaths_50_min,Series_Complete_5Plus,new_deaths_50_lag,new_cases_10_mean,contact_tracing,new_deaths_30_lag,vaccination_rate_complete,new_cases_100_std,new_deaths_100_min,facial_coverings,Booster_Doses_5Plus,new_cases_7_lag
545990.0,1.6058818529316152,321.0,38.0,321,1,786.0,240.0,1.0,3908.0,0.0,1464.0,705.0,0.0,936.0,3.0,5404.0,38.0,22.0,0.0,5.0,15.827778,696.0,368.0,0.0,67.0,701606109,17.1,1.0,321.0,1.0,0.0,114.0,1805.0,Georgia,1.0,1.0,15.790123,0.1820706080786397,-1.0,2371673.0,2.0,597.2,1.0,55.0,0.1475211088142236,812.656193224976,-1.0,2.0,0.0,499.0
545067.0,1.6058818529316152,321.0,38.0,639,1,786.0,240.0,1.0,3908.0,0.0,915.0,805.0,26.0,702.0,3.0,3823.0,25.0,38.0,3.0,5.0,17.422222,584.0,321.0,0.0,67.0,701606109,18.7,1.0,321.0,1.0,0.0,121.0,1805.0,Georgia,1.0,1.0,17.333333,0.1831085177839251,-1.0,2366311.0,0.0,586.6,1.0,2.0,0.1488613907137253,817.5067231077087,-1.0,2.0,0.0,772.0
545084.0,1.6058818529316152,321.0,38.0,554,1,786.0,240.0,1.0,3908.0,0.0,745.0,827.0,34.0,1515.0,3.0,3404.0,0.0,25.0,38.0,5.0,17.855556,368.0,639.0,0.0,67.0,701606109,22.1,1.0,321.0,1.0,0.0,147.0,1805.0,Georgia,1.0,1.0,16.740741,0.1829399049631772,-1.0,2369800.0,25.0,591.0,1.0,35.0,0.1489392547980729,822.4512312476951,-1.0,2.0,0.0,691.0
548920.0,1.6058818529316152,321.0,39.0,667,1,786.0,203.0,1.0,3908.0,0.0,1375.0,1008.0,22.0,1608.0,3.0,4177.0,3.0,0.0,35.0,5.0,16.905556,321.0,554.0,0.0,67.0,701606109,26.0,1.0,321.0,1.0,0.0,133.0,1805.0,Georgia,1.0,1.0,16.17284,0.1840549371901021,-1.0,2375969.0,64.0,607.8,1.0,17.0,0.1502329109423046,816.5098102319973,-1.0,2.0,0.0,786.0
543699.0,1.6058818529316152,321.0,42.0,553,1,786.0,203.0,1.0,3908.0,0.0,1368.0,867.0,38.0,1524.0,3.0,9248.0,38.0,3.0,39.0,5.0,19.35,639.0,667.0,0.0,67.0,701606109,27.6,1.0,321.0,1.0,0.0,132.0,1805.0,Georgia,1.0,1.0,18.524691,0.1849737333854034,-1.0,2352041.0,65.0,585.9,1.0,67.0,0.1502543235655002,800.295758714998,-1.0,2.0,0.0,696.0
549472.0,1.6058818529316152,321.0,42.0,567,1,786.0,203.0,1.0,3908.0,6.985,1420.0,701.0,25.0,1451.0,3.0,8902.0,35.0,38.0,42.0,5.0,19.272222,554.0,553.0,0.0,67.0,701606109,25.9,1.0,321.0,1.0,0.0,98.0,1805.0,Georgia,1.0,1.0,16.734568,0.1841583851878781,-1.0,2378638.0,45.0,573.5,1.0,57.0,0.1504277565438506,780.5134991313768,-1.0,2.0,0.0,584.0
543695.0,1.6058818529316152,251.0,42.0,251,1,696.0,144.0,1.0,3908.0,0.2286,1430.0,318.0,0.0,1506.0,3.0,11083.0,39.0,35.0,17.0,5.0,12.227778,667.0,567.0,0.0,67.0,701606109,23.7,1.0,251.0,1.0,0.0,100.0,1805.0,Georgia,1.0,1.0,11.641975,0.1850735662649776,-1.0,2355523.0,61.0,520.0,1.0,30.0,0.1504526915899095,760.1253667885298,-1.0,2.0,0.0,368.0
547552.0,1.6058818529316152,232.0,42.0,232,1,667.0,144.0,1.0,3908.0,0.0,1202.0,755.0,3.0,1085.0,3.0,10821.0,42.0,39.0,0.0,5.0,12.288889,553.0,251.0,0.0,67.0,701606109,19.9,1.0,232.0,1.0,0.0,67.0,1805.0,Georgia,1.0,1.0,12.45679,0.1888271713025613,-1.0,2361699.0,1.0,473.6,1.0,22.0,0.1560778155119901,747.541605546659,-1.0,2.0,0.0,321.0
543912.0,1.6058818529316152,232.0,42.0,250,1,667.0,144.0,1.0,3908.0,0.0,1266.0,878.0,38.0,962.0,3.0,7028.0,17.0,42.0,0.0,5.0,12.583333,567.0,232.0,0.0,67.0,701606109,17.5,1.0,232.0,1.0,0.0,100.0,1805.0,Georgia,1.0,1.0,12.802469,0.1893910370467116,-1.0,2355663.0,34.0,440.2,1.0,0.0,0.1582964784392033,755.833640708931,-1.0,2.0,0.0,639.0
543810.0,1.6058818529316152,232.0,42.0,454,1,667.0,144.0,1.0,3908.0,0.0,861.0,1231.0,35.0,1805.0,3.0,5559.0,0.0,17.0,1.0,5.0,15.111111,251.0,250.0,0.0,67.0,701606109,20.4,1.0,232.0,1.0,0.0,120.0,1792.0,Georgia,1.0,1.0,15.512346,0.1894059609962116,-1.0,2355557.0,23.0,448.8,1.0,15.0,0.1583046356289921,761.5329062330809,-1.0,2.0,0.0,554.0
543889.0,1.6058818529316152,232.0,42.0,533,1,667.0,144.0,1.0,3659.0,0.0,1240.0,830.0,39.0,1702.0,3.0,5214.0,0.0,0.0,29.0,5.0,17.361111,232.0,454.0,0.0,67.0,701606109,23.1,1.0,232.0,1.0,0.0,126.0,1792.0,Georgia,1.0,1.0,17.888889,0.1936708735210111,-1.0,2355248.0,51.0,470.0,1.0,14.0,0.1662599349705122,722.3484295265266,-1.0,2.0,0.0,667.0
548943.0,1.6058818529316152,232.0,42.0,484,1,667.0,144.0,1.0,3482.0,0.15875,999.0,1338.0,42.0,1612.0,3.0,9947.0,1.0,0.0,30.0,5.0,19.033333,250.0,533.0,0.0,67.0,701606109,23.4,1.0,232.0,1.0,0.0,101.0,1792.0,Georgia,1.0,1.0,19.290123,0.1937222267385451,-1.0,2367603.0,61.0,454.5,1.0,26.0,0.166340023742984,688.8716976046063,-1.0,2.0,0.0,553.0
546797.0,1.6058818529316152,232.0,43.0,345,1,667.0,144.0,1.0,3482.0,1.4224,1188.0,588.0,17.0,1616.0,3.0,7138.0,29.0,1.0,41.0,5.0,20.238889,454.0,484.0,0.0,67.0,701606109,24.2,1.0,232.0,1.0,0.0,100.0,1792.0,Georgia,1.0,1.0,20.240741,0.1960067033560996,-1.0,2358568.0,50.0,433.6,1.0,21.0,0.168768827002597,660.5800233702229,-1.0,2.0,0.0,567.0
547899.0,1.6058818529316152,232.0,43.0,276,1,567.0,144.0,1.0,3278.0,0.036286,1298.0,716.0,0.0,1617.0,3.0,9664.0,30.0,29.0,43.0,5.0,21.361111,533.0,345.0,0.0,67.0,701606109,20.3,1.0,232.0,1.0,0.0,85.0,1792.0,Georgia,1.0,1.0,20.864198,0.1960799326735217,-1.0,2364188.0,39.0,394.5,1.0,40.0,0.1688294497539819,630.1098207976954,-1.0,2.0,0.0,251.0
542875.0,1.6058818529316152,232.0,43.0,263,1,567.0,144.0,1.0,3115.0,3.937,998.0,1378.0,0.0,949.0,3.0,12872.0,41.0,30.0,0.0,5.0,20.766667,484.0,276.0,0.0,67.0,701606109,16.1,1.0,232.0,1.0,0.0,80.0,1792.0,Georgia,1.0,1.0,21.685185,0.1960709412256863,-1.0,2344707.0,1.0,365.5,1.0,29.0,0.1688431686640812,603.9601280429895,-1.0,2.0,0.0,232.0
552022.0,1.6058818529316152,232.0,43.0,510,1,533.0,144.0,1.0,3115.0,6.731,603.0,2182.0,1.0,858.0,3.0,11368.0,43.0,41.0,0.0,5.0,21.077778,345.0,263.0,0.0,67.0,701606109,18.2,1.0,232.0,1.0,0.0,111.0,1792.0,Georgia,1.0,1.0,21.820988,0.1973298366179772,-1.0,2370639.0,25.0,359.8,1.0,-1.0,0.1714793313959389,600.7369490236723,-1.0,2.0,0.0,250.0
548365.0,1.6058818529316152,232.0,43.0,519,1,533.0,144.0,1.0,3115.0,4.2545,446.0,1946.0,29.0,1333.0,3.0,7696.0,0.0,43.0,38.0,5.0,19.861111,276.0,510.0,0.0,67.0,701606109,20.2,1.0,232.0,1.0,0.0,117.0,1792.0,Georgia,1.0,1.0,20.969136,0.1973774820219708,-1.0,2364595.0,14.0,386.6,1.0,1.0,0.1715733244691871,598.5813817762287,-1.0,2.0,0.0,454.0
548008.0,1.6058818529316152,232.0,43.0,450,1,533.0,144.0,1.0,2758.0,0.3175,926.0,1414.0,30.0,1269.0,3.0,7958.0,0.0,0.0,20.0,5.0,20.161111,263.0,519.0,0.0,67.0,701606109,24.3,1.0,232.0,1.0,0.0,120.0,1792.0,Georgia,1.0,1.0,21.067901,0.1974473743072066,-1.0,2364155.0,29.0,408.4,1.0,24.0,0.1716481296073638,570.8661453989675,-1.0,2.0,0.0,533.0
553997.0,1.6058818529316152,232.0,43.0,432,1,533.0,119.0,1.0,2715.0,1.524,946.0,1618.0,41.0,1662.0,3.0,9661.0,38.0,0.0,41.0,5.0,21.361111,510.0,450.0,0.0,67.0,701606109,27.4,1.0,232.0,1.0,0.0,118.0,1792.0,Georgia,1.0,1.0,21.617284,0.1967495637989108,-1.0,2374557.0,44.0,426.6,1.0,48.0,0.1716614777361091,552.4830359871555,-1.0,2.0,0.0,484.0
552545.0,1.6058818529316152,232.0,43.0,394,1,533.0,95.0,1.0,2216.0,2.370667,1100.0,1400.0,43.0,1792.0,3.0,8527.0,20.0,38.0,32.0,5.0,21.972222,519.0,432.0,0.0,67.0,701606109,27.1,1.0,232.0,1.0,0.0,94.0,1464.0,Georgia,1.0,1.0,21.82716,0.1969658220236523,-1.0,2369260.0,41.0,420.6,1.0,19.0,0.1718565087283321,534.2665830091302,-1.0,2.0,0.0,345.0
548422.0,1.6058818529316152,228.0,43.0,228,1,519.0,95.0,1.0,2216.0,6.392333,881.0,948.0,0.0,1464.0,3.0,9005.0,41.0,20.0,26.0,5.0,20.494444,450.0,394.0,0.0,67.0,701606109,24.3,1.0,228.0,1.0,0.0,84.0,1430.0,Georgia,1.0,1.0,20.938272,0.197014394381031,-1.0,2362809.0,55.0,390.1,1.0,23.0,0.1718819999464221,533.9199746179288,-1.0,2.0,0.0,276.0
548903.0,1.6058818529316152,178.0,43.0,178,1,519.0,95.0,1.0,2213.0,0.0,745.0,774.0,0.0,915.0,3.0,9528.0,32.0,41.0,2.0,5.0,19.738889,432.0,228.0,0.0,67.0,701606109,20.3,1.0,178.0,1.0,0.0,65.0,1430.0,Georgia,1.0,1.0,20.753086,0.1969852880447392,-1.0,2363195.0,2.0,359.5,1.0,22.0,0.1719040614369872,529.8802085921178,-1.0,2.0,0.0,263.0
548635.0,1.6058818529316152,178.0,41.0,335,1,519.0,95.0,1.0,2213.0,0.0,510.0,3386.0,38.0,745.0,3.0,8502.0,26.0,32.0,1.0,5.0,20.577778,394.0,178.0,0.0,67.0,701606109,17.2,1.0,178.0,1.0,0.0,80.0,1430.0,Georgia,1.0,1.0,19.648148,0.1970784468599407,-1.0,2359568.0,35.0,358.5,1.0,1.0,0.1719096231572977,532.1716221836961,-1.0,2.0,0.0,510.0
549160.0,1.6058818529316152,178.0,51.0,493,1,519.0,95.0,1.0,2213.0,0.0,499.0,2613.0,20.0,1375.0,3.0,6164.0,2.0,26.0,12.0,5.0,17.161111,228.0,335.0,0.0,67.0,701606109,22.3,1.0,178.0,1.0,0.0,106.0,1430.0,Georgia,1.0,1.0,14.425926,0.1976090349775663,-1.0,2363350.0,17.0,380.2,1.0,0.0,0.1720419921006886,535.0895526890995,-1.0,2.0,0.0,519.0
548884.0,1.6058818529316152,178.0,51.0,408,1,519.0,95.0,1.0,2213.0,0.0,772.0,2517.0,41.0,1368.0,3.0,4935.0,1.0,2.0,51.0,5.0,16.477778,178.0,493.0,1.0,57.0,701606109,25.1,1.0,178.0,1.0,0.0,87.0,1430.0,Georgia,1.0,1.0,15.141975,0.2013188878153738,-1.0,2363228.0,67.0,394.7,1.0,26.0,0.1784846889084187,531.8462415487639,-1.0,2.0,0.0,450.0
552709.0,1.6058818529316152,178.0,51.0,382,1,519.0,95.0,1.0,2213.0,0.0,691.0,3376.0,32.0,1420.0,3.0,8095.0,12.0,1.0,28.0,5.0,17.494444,335.0,408.0,1.0,51.0,701606109,24.4,1.0,178.0,1.0,0.0,107.0,1430.0,Georgia,1.0,1.0,17.975309,0.2013547609113768,-1.0,2369394.0,57.0,381.9,1.0,34.0,0.1785513368568067,529.9490902774625,-1.0,2.0,0.0,432.0
549046.0,1.6058818529316152,178.0,51.0,371,1,493.0,95.0,1.0,2213.0,5.2324,786.0,3184.0,26.0,1430.0,3.0,8032.0,51.0,12.0,31.0,5.0,20.233333,493.0,382.0,1.0,51.0,701606109,24.9,1.0,178.0,1.0,0.0,103.0,1298.0,Georgia,1.0,1.0,21.0,0.2012924696438988,-1.0,2363290.0,30.0,367.1,1.0,22.0,0.1786301278945394,529.1174141746612,-1.0,2.0,0.0,394.0
554947.0,1.6058818529316152,178.0,51.0,217,1,493.0,95.0,1.0,2213.0,25.2476,696.0,1835.0,2.0,1202.0,3.0,8263.0,28.0,51.0,25.0,5.0,21.183333,408.0,371.0,0.0,51.0,701606109,20.8,1.0,178.0,1.0,0.0,87.0,1298.0,Georgia,1.0,1.0,21.944444,0.2014464366011622,-1.0,2386116.0,22.0,343.8,1.0,38.0,0.1787159637779987,532.2362787970477,-1.0,2.0,0.0,228.0
555403.0,1.6058818529316152,173.0,51.0,173,1,493.0,95.0,1.0,2213.0,2.8448,584.0,1672.0,1.0,1266.0,3.0,8496.0,31.0,28.0,0.0,5.0,21.855556,382.0,217.0,0.0,51.0,701606109,17.6,1.0,173.0,1.0,0.0,61.0,1298.0,Georgia,1.0,1.0,22.240741,0.2011517581200421,-1.0,2386448.0,0.0,317.9,1.0,25.0,0.1787261602652347,538.1665954400429,-1.0,2.0,0.0,178.0
556509.0,1.6058818529316152,173.0,51.0,381,1,493.0,95.0,1.0,2213.0,4.4704,368.0,2749.0,12.0,861.0,3.0,8983.0,25.0,31.0,0.0,5.0,21.65,371.0,173.0,0.0,51.0,701606109,16.1,1.0,173.0,1.0,0.0,92.0,1298.0,Georgia,1.0,1.0,21.345679,0.2042926469700813,-1.0,2391376.0,15.0,316.6,1.0,0.0,0.1832473754010116,541.3273483613133,-1.0,2.0,0.0,335.0
556050.0,1.6058818529316152,173.0,51.0,408,1,493.0,95.0,1.0,2213.0,1.8034,321.0,2852.0,51.0,1240.0,3.0,4770.0,0.0,25.0,11.0,5.0,15.838889,217.0,381.0,0.0,51.0,701606109,18.0,1.0,173.0,1.0,0.0,112.0,1298.0,Georgia,1.0,1.0,17.222222,0.2048787595954738,-1.0,2388089.0,14.0,334.6,1.0,3.0,0.1833296888616076,544.450764952744,-1.0,2.0,0.0,493.0
557612.0,1.6058818529316152,173.0,51.0,363,1,493.0,95.0,1.0,2213.0,0.0,639.0,2103.0,28.0,999.0,3.0,4251.0,0.0,0.0,21.0,5.0,19.927778,173.0,408.0,0.0,51.0,701606109,19.5,1.0,173.0,1.0,0.0,92.0,1298.0,Georgia,1.0,1.0,18.938272,0.2044765545216832,-1.0,2393756.0,26.0,353.1,1.0,38.0,0.1833682501224273,540.3283860307153,-1.0,2.0,0.0,408.0
561269.0,1.6058818529316152,173.0,51.0,348,1,493.0,95.0,1.0,2213.0,0.0,554.0,4752.0,31.0,1188.0,3.0,8382.0,11.0,0.0,16.0,5.0,17.172222,381.0,363.0,0.0,51.0,701606109,18.5,1.0,173.0,1.0,0.0,96.0,1298.0,Georgia,1.0,1.0,16.95679,0.2051031750100041,-1.0,2399800.0,21.0,354.4,1.0,35.0,0.18341098267348,532.896823643703,-1.0,2.0,0.0,382.0
557606.0,1.6058818529316152,173.0,31.0,387,1,408.0,95.0,1.0,2109.0,0.0,667.0,2855.0,25.0,1298.0,3.0,6329.0,21.0,11.0,2.0,5.0,18.266667,408.0,348.0,0.0,51.0,701606109,15.8,1.0,173.0,1.0,0.0,90.0,1100.0,Georgia,1.0,1.0,18.87037,0.2054201003723664,-1.0,2393696.0,40.0,343.8,1.0,39.0,0.183426277404334,520.4189489510601,-1.0,2.0,0.0,371.0
557412.0,1.6058818529316152,173.0,31.0,212,1,408.0,95.0,1.0,2109.0,0.804333,553.0,1830.0,0.0,998.0,3.0,7272.0,16.0,21.0,24.0,5.0,21.105556,363.0,387.0,0.0,51.0,701606109,13.0,1.0,173.0,1.0,0.0,92.0,1100.0,Georgia,1.0,1.0,21.790123,0.2052352658673794,-1.0,2390178.0,29.0,324.2,1.0,42.0,0.183473459331635,521.3373037156541,-1.0,2.0,0.0,217.0
561269.0,1.6058818529316152,142.0,25.0,142,1,408.0,95.0,1.0,2109.0,0.0,567.0,3608.0,0.0,603.0,3.0,6442.0,2.0,16.0,0.0,5.0,20.366667,348.0,212.0,0.0,51.0,701606109,9.9,1.0,142.0,1.0,0.0,67.0,1100.0,Georgia,1.0,1.0,21.179012,0.2061530424139571,0.0,2399800.0,-1.0,300.2,1.0,17.0,0.1834910714459518,521.177653558497,-1.0,2.0,0.0,173.0
557091.0,1.6058818529316152,0.0,24.0,0,1,408.0,95.0,1.0,2109.0,2.794,251.0,2481.0,11.0,446.0,3.0,6256.0,24.0,2.0,0.0,5.0,21.577778,387.0,142.0,0.0,51.0,701606109,7.4,1.0,0.0,1.0,0.0,70.0,1100.0,Georgia,1.0,1.0,21.246914,0.2126095508271251,0.0,2392126.0,1.0,263.1,1.0,0.0,0.1907592202431046,524.5131471357378,-1.0,2.0,0.0,381.0
549424.0,1.6058818529316152,0.0,27.0,1086,1,1086.0,95.0,1.0,2109.0,2.328333,232.0,3475.0,21.0,926.0,3.0,3427.0,0.0,24.0,0.0,5.0,20.605556,212.0,0.0,0.0,51.0,701606109,10.1,1.0,0.0,1.0,0.0,105.0,1100.0,Georgia,1.0,1.0,21.654321,0.2120820216556703,0.0,2379501.0,24.0,350.0,1.0,0.0,0.1911707875460846,524.8669118496608,-1.0,2.0,0.0,408.0
546817.0,1.6058818529316152,0.0,27.0,509,1,1086.0,95.0,1.0,2109.0,6.519333,250.0,3043.0,16.0,946.0,3.0,3167.0,0.0,0.0,27.0,5.0,20.261111,142.0,1086.0,0.0,51.0,701606109,10.6,1.0,0.0,1.0,0.0,101.0,1100.0,Georgia,1.0,1.0,21.432099,0.2130471655202261,0.0,2375250.0,48.0,383.6,1.0,1.0,0.1917676528307441,516.7953853374806,-1.0,2.0,0.0,363.0
546919.0,1.6058818529316152,0.0,27.0,421,1,1086.0,95.0,1.0,2109.0,3.81,454.0,3438.0,2.0,1100.0,3.0,5205.0,0.0,0.0,5.0,5.0,21.483333,0.0,509.0,0.0,51.0,701606109,10.9,1.0,0.0,1.0,0.0,87.0,1086.0,Georgia,1.0,1.0,22.320988,0.2124292583937251,0.0,2375356.0,19.0,387.6,1.0,29.0,0.1918239189012191,516.2057752750616,-1.0,2.0,0.0,348.0
546723.0,1.6058818529316152,0.0,27.0,0,1,1086.0,95.0,1.0,1843.0,1.9812,533.0,3749.0,24.0,881.0,3.0,5217.0,27.0,0.0,14.0,5.0,20.544444,1086.0,421.0,0.0,51.0,701606109,8.8,1.0,0.0,1.0,0.0,94.0,1086.0,Georgia,1.0,1.0,19.895062,0.2131264200346513,0.0,2375223.0,23.0,346.8,1.0,30.0,0.1929106790498987,508.0072705904733,-1.0,2.0,0.0,387.0
545036.0,1.6058818529316152,0.0,27.0,0,1,1086.0,73.0,1.0,1843.0,0.0,484.0,2327.0,0.0,745.0,3.0,5889.0,5.0,27.0,0.0,5.0,17.044444,509.0,0.0,0.0,51.0,701606109,7.2,1.0,0.0,1.0,0.0,75.0,1086.0,Georgia,1.0,1.0,17.339506,0.2128426796034753,0.0,2369245.0,22.0,310.5,1.0,41.0,0.1929212463184887,505.3072203845723,-1.0,2.0,0.0,212.0
548865.0,1.6058818529316152,0.0,27.0,0,1,1086.0,68.0,1.0,1843.0,0.0,345.0,1927.0,0.0,510.0,3.0,4715.0,14.0,5.0,0.0,5.0,17.466667,421.0,0.0,0.0,51.0,701606109,7.0,1.0,0.0,1.0,0.0,70.0,1086.0,Georgia,1.0,1.0,18.203704,0.2138972744696922,0.0,2379641.0,1.0,275.7,1.0,43.0,0.1940094895925845,506.4891326753592,-1.0,2.0,0.0,142.0
545019.0,1.6058818529316152,0.0,27.0,1318,1,1318.0,68.0,1.0,1843.0,3.483429,276.0,3218.0,0.0,499.0,3.0,4398.0,0.0,14.0,0.0,5.0,19.361111,0.0,0.0,0.0,51.0,701606109,5.9,1.0,0.0,1.0,0.0,101.0,1318.0,Georgia,1.0,1.0,20.222222,0.2149464003109372,0.0,2369453.0,0.0,368.8,1.0,0.0,0.1940166271336497,508.9268546033106,-1.0,2.0,0.0,0.0
548119.0,1.6058818529316152,0.0,27.0,645,1,1318.0,68.0,1.0,1843.0,13.5636,263.0,3018.0,27.0,772.0,3.0,3441.0,0.0,0.0,13.0,5.0,20.592593,0.0,1318.0,0.0,51.0,701606109,6.9,1.0,0.0,1.0,0.0,118.0,1318.0,Georgia,1.0,1.0,21.194444,0.2156144556155716,0.0,2379020.0,26.0,412.1,1.0,0.0,0.1944630478839091,508.1742797396821,-1.0,2.0,0.0,1086.0
548476.0,1.6058818529316152,0.0,27.0,937,1,1318.0,68.0,1.0,1843.0,6.0452,510.0,4431.0,5.0,691.0,3.0,2696.0,0.0,0.0,10.0,5.0,20.734568,0.0,645.0,0.0,51.0,701606109,7.2,1.0,0.0,1.0,0.0,112.0,1318.0,Georgia,1.0,1.0,21.486111,0.2160032198652784,0.0,2379077.0,34.0,491.6,1.0,38.0,0.194986961937162,505.9851695665279,-1.0,2.0,0.0,509.0
548476.0,1.6058818529316152,0.0,27.0,877,1,1318.0,67.0,1.0,1805.0,16.3195,519.0,3989.0,14.0,786.0,3.0,3828.0,13.0,0.0,3.0,5.0,21.58642,1318.0,937.0,0.0,51.0,701606109,8.8,1.0,0.0,1.0,0.0,137.0,1318.0,Georgia,1.0,1.0,22.404762,0.2163359961305258,0.0,2379057.0,22.0,579.3,1.0,20.0,0.1950355342945407,495.1422865626408,-1.0,2.0,0.0,421.0
552133.0,1.6058818529316152,0.0,16.0,0,1,1318.0,67.0,1.0,1805.0,5.7404,450.0,3582.0,0.0,696.0,3.0,3351.0,10.0,13.0,16.0,5.0,21.055556,645.0,877.0,0.0,51.0,701606109,6.1,1.0,0.0,1.0,0.0,116.0,1318.0,Georgia,1.0,1.0,21.743056,0.2165275973952239,0.0,2385504.0,38.0,470.7,1.0,41.0,0.1950963424366026,495.3690263079727,-1.0,2.0,0.0,0.0
548470.0,1.6058818529316152,0.0,16.0,0,1,1318.0,67.0,1.0,1805.0,3.6195,432.0,2172.0,0.0,584.0,3.0,4123.0,3.0,10.0,0.0,5.0,20.95679,937.0,0.0,0.0,51.0,701606109,5.6,1.0,0.0,1.0,0.0,121.0,1318.0,Georgia,1.0,1.0,21.972222,0.2168097620056453,0.0,2379400.0,25.0,419.8,1.0,32.0,0.1951026457196212,493.0946854215383,-1.0,2.0,0.0,0.0
548254.0,1.6058818529316152,0.0,16.0,1681,1,1681.0,67.0,1.0,1805.0,3.1115,394.0,2328.0,0.0,368.0,3.0,3820.0,16.0,3.0,0.0,5.0,20.925926,877.0,0.0,0.0,51.0,701606109,5.4,1.0,0.0,1.0,0.0,114.0,1681.0,Georgia,1.0,1.0,21.736111,0.2185631870288817,0.0,2379309.0,0.0,545.8,1.0,26.0,0.1969286511929102,498.6560726502443,-1.0,2.0,0.0,0.0
548276.0,1.6058818529316152,0.0,26.0,1057,1,1681.0,67.0,1.0,1805.0,10.2108,228.0,3999.0,13.0,321.0,3.0,3703.0,0.0,16.0,12.0,5.0,20.345679,0.0,1681.0,0.0,51.0,701606109,8.0,1.0,0.0,1.0,0.0,141.0,1681.0,Georgia,1.0,1.0,21.125,0.2186874914778223,0.0,2375875.0,3.0,651.5,1.0,2.0,0.1969564597944629,499.2089519227941,-1.0,2.0,0.0,1318.0
547869.0,1.6058818529316152,0.0,26.0,1232,1,1681.0,67.0,1.0,1805.0,3.7084,178.0,3414.0,10.0,639.0,3.0,1875.0,0.0,0.0,26.0,5.0,21.038889,0.0,1057.0,0.0,51.0,701606109,8.2,1.0,0.0,1.0,0.0,141.0,1681.0,Georgia,1.0,1.0,21.765432,0.2193346903312922,0.0,2377698.0,38.0,774.7,1.0,1.0,0.1975826168060912,501.2737773932292,-1.0,2.0,0.0,645.0
548736.0,1.6058818529316152,0.0,26.0,1324,1,1681.0,67.0,1.0,1805.0,0.1905,335.0,4148.0,3.0,554.0,3.0,2018.0,12.0,0.0,2.0,5.0,20.955556,1681.0,1232.0,0.0,51.0,701606109,10.1,1.0,0.0,1.0,0.0,145.0,1681.0,Georgia,1.0,1.0,22.240741,0.2194795731453818,0.0,2379585.0,35.0,907.1,1.0,12.0,0.1976306329914389,498.78999042537066,-1.0,2.0,0.0,937.0
548493.0,1.6058818529316152,0.0,26.0,1045,1,1681.0,67.0,1.0,1805.0,4.3688,493.0,3765.0,16.0,667.0,3.0,2857.0,26.0,12.0,19.0,5.0,21.288889,1057.0,1324.0,0.0,51.0,701606109,9.9,1.0,0.0,1.0,0.0,146.0,1681.0,Georgia,1.0,1.0,22.148148,0.2194160768385031,0.0,2379461.0,39.0,879.8,1.0,51.0,0.1976615932345009,492.4271992576603,-1.0,2.0,0.0,877.0
548736.0,1.6058818529316152,0.0,26.0,0,1,1681.0,67.0,1.0,1805.0,0.8255,408.0,3426.0,0.0,553.0,3.0,3394.0,2.0,26.0,11.0,5.0,21.383333,1232.0,1045.0,0.0,51.0,701606109,8.9,1.0,0.0,1.0,0.0,166.0,1681.0,Georgia,1.0,1.0,22.067901,0.2195582714877759,0.0,2379585.0,42.0,815.3,1.0,28.0,0.1976901433987617,492.4131314488772,-1.0,2.0,0.0,0.0
548947.0,1.6058818529316152,0.0,26.0,0,1,1681.0,67.0,1.0,1805.0,0.0,382.0,2628.0,0.0,567.0,3.0,3474.0,19.0,2.0,0.0,5.0,21.605556,1324.0,0.0,0.0,51.0,701606109,8.6,1.0,0.0,1.0,0.0,158.0,1681.0,Georgia,1.0,1.0,21.753086,0.219508401395658,0.0,2380052.0,17.0,721.6,1.0,31.0,0.1976951489470412,493.0429976978125,-1.0,2.0,0.0,0.0
557035.0,1.6058818529316152,0.0,26.0,3215,1,3215.0,67.0,1.0,3215.0,1.3716,371.0,1876.0,12.0,251.0,3.0,3593.0,11.0,19.0,0.0,5.0,21.733333,1045.0,0.0,0.0,51.0,701606109,7.6,1.0,0.0,1.0,0.0,139.0,3215.0,Georgia,1.0,1.0,22.135802,0.2233119692206982,0.0,2409195.0,0.0,955.4,1.0,25.0,0.2006063387482551,546.5936110673567,-1.0,2.0,0.0,1681.0
548091.0,1.6058818529316152,0.0,26.0,1506,1,3215.0,67.0,1.0,3215.0,14.732,217.0,2967.0,26.0,232.0,3.0,3242.0,0.0,11.0,6.0,5.0,22.027778,0.0,3215.0,0.0,51.0,701606109,8.4,1.0,0.0,1.0,0.0,195.0,3215.0,Georgia,1.0,1.0,22.375,0.223377319434347,0.0,2378998.0,0.0,1106.0,1.0,0.0,0.2006267317227271,550.754763665333,-1.0,2.0,0.0,1057.0
